0.4523215843151523,0.5352531503993473,0.007294431307721047,0.005054818175666747,6.591995663810383e-05,8.107856453762975e-06,1.359843350898572e-06,6.20693287772427e-07,7.40877244936682e-09,4.3609554647044547e-11
0.8737008515844256,0.11680503356258072,0.004302449855739298,0.005116894327728717,1.4262305397027345e-05,3.519857809058438e-05,2.2627827297080422e-05,2.6785870152592112e-06,3.3521070711479814e-09,1.9618519877958627e-11
0.8700987715631816,0.06404973426207448,0.06471737789947647,0.0008363475878133621,0.0002919700786834164,5.476069577725002e-06,3.119357740718118e-07,1.0250008558716887e-08,3.498719643597144e-10,3.538473217586508e-12
0.862429549779461,0.10989319025316233,0.0089496933101869,0.01602598748844312,0.0010637827522548028,0.0015673265514439163,6.906928850544502e-05,1.398788674242195e-06,8.940085329965897e-10,8.938598130600061e-10
0.9319954783482829,0.06670071929036753,0.000624103840909439,0.0006609786702855197,5.8925577202904155e-06,1.1759841036600644e-05,1.0265770123650016e-06,4.086680153583646e-08,5.2929208361324985e-12,2.2907761903063628e-12
0.8776524756505105,0.12092649118104543,0.000706725642840621,0.0006571073571828543,1.341125447508519e-05,3.773173544620905e-05,5.695052325965689e-06,3.618288534851283e-07,2.742074032665276e-10,2.3112445404898736e-11
0.9451873237333367,0.05241720434752395,0.0009289072479478962,0.0012434697495151692,6.906654979331445e-05,0.00014180190695646245,1.181520725939303e-05,4.1088616354116856e-07,1.8798924565726785e-10,1.8351404728746433e-10
0.1458032936626919,0.8371127537530476,0.01299033317640856,0.004049643465626838,3.6992718066467575e-05,6.24185338254666e-06,6.776755531427111e-07,6.329008984962008e-08,4.0111209841067225e-10,4.021035908739779e-12
0.9126725425549669,0.08171861969740411,0.0026860214654743663,0.002877237470077314,1.804300765470464e-05,2.6293366289818572e-05,1.2150138534115631e-06,2.741838016718321e-08,3.3683473955726386e-12,2.5309108258142247e-12
0.14253914107335322,0.6794439781564162,0.013740687501122829,0.16114886027643374,0.002547115541155431,0.0005552218288691901,2.4374173607649138e-05,6.189660113386302e-07,2.2550504687642784e-09,2.2797980191035205e-10
0.2417422116833652,0.7366405107721383,0.011448264316227877,0.009992288650972452,0.0001382105980514355,3.604098048375948e-05,2.3767551027934384e-06,9.593813337885216e-08,3.051213945090503e-10,4.0304707793105665e-13
0.8538323657956614,0.10179137730891313,0.00689847873676638,0.023751563337204722,0.004224807988736864,0.008769887505444272,0.0007092554382456261,2.2258230164786206e-05,2.848466589009101e-09,2.810396354402029e-09
0.4451208250745349,0.25958272114627784,0.2923277145376573,0.0014940547257475184,0.001460431288225335,1.1910430924085082e-05,2.0224201804150434e-06,2.1215534694566662e-07,1.0821363252401789e-07,7.473014546830735e-12
0.884895761323943,0.11239374151214782,0.0012948747466262347,0.0014120964326892562,2.399429856597657e-06,9.968537432115231e-07,1.1922556250661817e-07,1.0462048481335197e-08,1.274127097641773e-11,6.414561742957439e-13
0.8957019053923823,0.1029809631650356,0.000664682274700423,0.0006462742022804406,2.5298850867789023e-06,3.346191261760487e-06,2.844361137688185e-07,1.4437116383906122e-08,1.2795384714498958e-11,3.227190838268066e-12
0.4531029155278363,0.5021415976799314,0.008018593777820656,0.03582830783649701,0.0006088020355057678,0.0002754025077478277,2.327988057066006e-05,1.0960733056099995e-06,4.316919262978056e-09,3.638656319473218e-10
0.6927092372286328,0.3020057117582293,0.003962707399771848,0.0013057260217039315,1.380226637048197e-05,2.6069825751156198e-06,1.9415522105285217e-07,1.4093742308496001e-08,9.048302096949477e-11,3.2701397006370158e-12
0.850178756820637,0.11705109023032967,0.01038871414927839,0.01905036547470563,0.0013081906595237963,0.0019349776862145219,8.614205766818494e-05,1.760592744174157e-06,1.1645456046448383e-09,1.1643530247291215e-09
0.836695655959615,0.1470438218074422,0.0079811140598823,0.008178743334697274,3.1725414431904964e-05,6.340330676798394e-05,5.337351961945676e-06,1.9871636784675835e-07,2.5832824234356667e-11,2.300058287776673e-11
0.3041269075183792,0.5012108726983255,0.021200032382487712,0.17103924698553796,0.002261172639028573,0.00015214483336726623,9.176680437060165e-06,4.4352094158698326e-07,2.7268914695464424e-09,1.460354449153709e-11
